"name";"reviewNum";"searchKey";"givenKey";"address";"latitude";"longitude";"id"
"Repulse Bay Post Office";2;"post office";"Post office";"2 S Bay Rd, Repulse Bay";22.237688;114.198812;3851
"Posting Box";1;"post office";"Mailing service";"Star Ferry (Surface), Tsim Sha Tsui., Tsim Sha Tsui";22.293563;114.168938;3853
"City One Shatin Post Office";17;"post office";"Post office";"Fortune City One, 1 Ngan Shing St, Sha Tin";22.386062;114.203438;3855
"To Kwa Wan Post Office";9;"post office";"Post office";"偉 恆 昌 新村 恆 景 閣 商場 鋪 D, 108 Mei King St, To Kwa Wan";22.318063;114.192438;3856
"Discovery Bay Post Office";5;"post office";"Post office";"1 Discovery Bay Rd, Discovery Bay";22.295563;114.016063;3857
"Perkins Road Post Office";4;"post office";"Post office";"Perkins Road Dairy Farm Shopping Mall, 5 Perkins Rd, Happy Valley";22.270563;114.191562;3859
"Kowloon City Post Office";5;"post office";"Post office";"Kowloon City, Lung Kong Rd, 28號G/F";22.329562;114.190563;3860
"Stanley Post Office";6;"post office";"Post office";"2 Wong Ma Kok Rd, Stanley";22.218188;114.213313;3861
"Shau Kei Wan Post Office";7;"post office";"Post office";"Perfect Mount Gardens Blk E, 1 Po Man St, Shau Kei Wan";22.279063;114.229437;3862
"Peng Chau Post Office";3;"post office";"Post office";"Peng Chau, 坪洲永安橫街2A號政府合署";22.284438;114.038563;3863
"Yeung Uk Road Post Office";7;"post office";"Post office";"Tsuen Wan, Yeung Uk Rd, 138號1樓15號 Indi Home";22.366438;114.118187;3864
"Tsing Yi Post Office";8;"post office";"Post office";"1, Hong Kwai House, Cheung Hong Estate, Tsing Yi";22.348938;114.105688;3865
"Hing Man Street Post Office";5;"post office";"Post office";"地下1號, Wing Hing Court, 50至52號 Hing Man St, Sai Wan Ho";22.281062;114.223937;3868
"Choi Ming Post Office";16;"post office";"Post office";"￼￼ Choi Ming Shopping Centre, Tseung Kwan O";22.306188;114.251438;3869
"Hongkong Post";2;"post office";"Post office";"103 Ching Tak St, Chuk Un";22.341063;114.192563;3870
"Wan Tau Tong Post Office";12;"post office";"Post office";"28, Wan Tau Tong Commercial Complex, Tai Po";22.441937;114.166688;3871
"Choi Hung Estate Post Office";3;"post office";"Post office";"Ngau Chi Wan, Tse Wai Ave, 19號9B, G/F Choi Hung Estate Kam Wah House";22.334438;114.205813;3872
"Ngau Tau Kok Post Offiice";8;"post office";"Post office";"Ngau Tau Kok, 安基苑安基商場24";22.322438;114.217063;3873
"Tai Po Post Office";10;"post office";"Post office";"Tai Po Government Offices, 1 Ting Kok Rd, Tai Po";22.450812;114.164313;3874
"Kwai Chung Post Office";3;"post office";"Post office";"Kwai Chung Estate Block 3 Chau Kwai House, Castle Peak Rd, Kwai Chung";22.367313;114.130187;3875
"Kowloon East Delivery Office";0;"post office";"Post office";"G, 1/F, 2/F & 4/F, Kowloon East Government Offices, 12 Lei Yue Mun Road, Kwun Tong, Kwun Tong";22.309813;114.229813;3876
"Ngau Chi Wan Post Office";7;"post office";"Post office";"Ngau Chi Wan, Clear Water Bay Rd, Choi Wan Commercial Complex Phase II, 彩雲（一）邨地下 A215";22.333187;114.215313;3877
"Sheung Tak Post Office";9;"post office";"Post office";"229, 2 Tong Ming St, Tseung Kwan O";22.311438;114.259688;3878
"Hin Keng Post Office";3;"post office";"Post office";"沙田大圍顯徑邨顯徑商場A翼202";22.363687;114.171813;3880
"Tuen Mun Central Post Office";18;"post office";"Post office";"Tuen Mun, Tuen Hi Rd, 屯喜路1號圖書館及郵政局大樓平臺";22.391063;113.976688;3881
"Tseung Kwan O Post Office";6;"post office";"Post office";"Tseung Kwan O, 明 德 邨 明 德 商場 地下 15A 號 鋪";22.316812;114.268688;3882
"荃灣西郵政局";10;"post office";"Post office";"Bayview Garden Block 5, 633 Castle Peak Rd (Tsuen Wan), Tsuen Wan";22.370437;114.099813;3883
"Shek Wai Kok Post Office";6;"post office";"Post office";"8-9, Shek Fong House, Shek Wai Kok Estate, Tsuen Wan";22.374563;114.123813;3884
"Yau Tong Post Office";9;"post office";"Post office";"Yau Tong Estate Wing Tong House, Yau Tong";22.299062;114.238188;3885
"Kam Tin Post Office";18;"post office";"Post office";"Kam Tin";22.439938;114.066688;3886
"Heng Fa Chuen Post Office";9;"post office";"Post office";"100 Shing Tai Rd, Chai Wan";22.278313;114.238563;3887
"Sun Chui Post Office";8;"post office";"Post office";"G/F, 香港新界沙田翠田街2號新翠商場, Sha Tin";22.369313;114.180813;3888
"Sau Mau Ping Post Office";0;"post office";"Post office";"Shopping Centre Sau Mau Ping, Sau Mau Ping";22.319937;114.231563;3889
"Chai Wan Post Office";6;"post office";"Post office";"Chai Wan, 柴灣道漁灣邨行政大樓";22.265063;114.241312;3891
"Kam Tai Post Office";5;"post office";"Post office";"Shop No. 6 G/F. Kam Tai Shopping Centre Kam Tai Court, Ma On Shan";22.408813;114.221938;3892
"石圍角郵政局";1;"post office";"Post office";"8 & 9, Shek Fong House, Kwai Chung";22.374563;114.123813;3893
"Lei Muk Shue Post Office";6;"post office";"Post office";"Kwai Chung, 梨木樹(二)邨松樹樓";22.379312;114.135938;3894
"Butterfly Post Office";14;"post office";"Post office";"Tuen Mun, Wu Chui Rd, 1號香港屯門地下R146號至R147號 Butterfly Estate Tip Sum House";22.374187;113.963563;3895
"Fu Shan Post Office";5;"post office";"Post office";"Fu Shan Estate Fu Shun House, 2 Fung Shing St, Diamond Hill";22.343063;114.209063;3896
"Ma On Shan Post Office";6;"post office";"Post office";"Sha Tin, On Luk St, 18號馬鞍山 Sunshine City";22.424438;114.232063;3897
"Fu Tai Post Office";8;"post office";"Post office";"Fu Tai Shopping Centre,Fu Tai Estate, Tuen Mun";22.413687;113.983313;3898
"Tai Hing Post Office";9;"post office";"Post office";"Tuen Mun, 大興邨商場地下63號舖位";22.402813;113.971062;3899
"Siu Sai Wan Post Office";6;"post office";"Post office";"小西 灣 邨 瑞 益 樓 地下 1 至 2 號, Siu Sai Wan";22.263563;114.247937;3900
"Wah Ming Post Office";2;"post office";"Post office";"21 Wah Ming Rd, Fanling";22.483437;114.141313;3901
"Tin Yiu Post Office";17;"post office";"Post office";"Tin Yiu Plaza, Tin Yiu Rd, Tin Shui Wai";22.450687;114.004313;3902
"Wo Che Post Office";7;"post office";"Post office";"Sha Tin, 禾輋邨禾輋廣場G2";22.387813;114.194813;3903
"Tin Yuet Post Office";22;"post office";"Post office";"Tin Shui Wai, 天悅邨悅泰樓B翼一號";22.462813;113.999063;3904
"Fairview Park Post Office";10;"post office";"Post office";"Town Centre, Fairview Park, Yuen Long";22.477438;114.045063;3905
"香港郵電通";1;"post office";"Post office";"Kwun Tong, 鯉魚門道12號5層";22.309688;114.229937;3907
"Cheung Chau Post Office";3;"post office";"Post office";"Cheung Chau Municipal Services Building, 2 Tai Hing Tai Rd, Cheung Chau";22.206563;114.028438;3908
"Yuen Long Post Office";20;"post office";"Post office";"號地下鋪b, 8 Yuen Long Pau Cheung Square, Yuen Long";22.445562;114.028938;3909
"Post box";1;"post office";"Post office";"Sham Tseng Tsuen";22.367313;114.062438;3911
"Mui Wo Post Office";8;"post office";"Post office";"Mui Wo";22.266187;113.997937;3912
"Sai Kung Post Office";9;"post office";"Post office";"Sai Kung, Chan Man St, 34號, Sai Kung Government Offices, G/F";22.382188;114.272313;3914
"Heng On Post Office";3;"post office";"Post office";"Ma On Shan, 恆安邨恆安商場232號";22.416688;114.227438;3916
"Lee On Post Office";4;"post office";"Post office";"104, Lee On Shopping Centre, Lee On Estate, Ma On Shan";22.426813;114.240687;3918
"Post Office";19;"post office";"Post office";"1 Cheong Hong Rd, Chek Lap Kok";22.315938;113.934438;3919
"Fo Tan Post Office";2;"post office";"Post office";"24 Shan Mei St, Fo Tan";22.397312;114.193188;3921
"Hing Fat Street Public Toilet";14;"post office";"Public Bathroom";"30 Hing Fat St, Causeway Bay";22.282313;114.191063;3922
"Fu Shin Post Office";4;"post office";"Post office";"Tai Po, 富善邨富善商場1樓106號舖位";22.453687;114.174563;3923
"香港郵政局";0;"post office";"Post office";"Tai Po, 安埔路12號富善商場106";22.454063;114.174687;3924
"舊灣仔郵政局 Old Wan Chai Post Office";24;"post office";"Heritage Building";"221 Queen's Rd E, Wan Chai";22.274313;114.173313;3925
"Yuen Long Delivery Office";4;"post office";"Post office";"Yuen Long, 青山公路269";22.444937;114.022688;3926
"流動郵政局";0;"post office";"Post office";"Shan King Estate King Wing House, 附近, 1 Ming Kum Rd, Tuen Mun";22.396562;113.964937;3927
"Ma On Shan Delivery Office";2;"post office";"Post office";"Unit 2, G/F, Sunshine City, Phase 4, 18 On Luk Street, Ma On Shan, Ma On Shan";22.424563;114.232312;3928
"Leung King Post Office";6;"post office";"Post office";"Leung King Plaza, Tuen Mun";22.406563;113.964437;3931
"Street Post Box No. 565";0;"post office";"Shipping and mailing service";"E, MTR, Kowloon Tong Station Concourse, near Exit, Kowloon Tong";22.336438;114.177563;3933
"Tai O Post Office";8;"post office";"Post office";"大嶼山政府合署地下, 102 Shek Tsai Po St, Tai O";22.255062;113.860437;3934
"Sha Tau Kok Post Office";0;"post office";"Post office";"Sha Tau Kok Road (Shek Chung Au), Sha Tau Kok";22.545688;114.224188;3938
"易德網購驛站";0;"post office";"Post office";"虹橋, Dorboa Building, 商場地下13、30號鋪, Tsing Chui Path, Tuen Mun";22.403062;113.978812;3939
"Cemeteries and Crematoria Office";5;"post office";"Government office";"6 Cheong Hang Rd, Hung Hom";22.306563;114.182562;3944
"Inland Revenue Department, The Government of HKSAR";3;"post office";"Government office";"Revenue Tower, 5 Gloucester Rd, Wan Chai";22.279687;114.171938;3945
"Servcorp - Two IFC";28;"post office";"Coworking Space";"Level 19, Two International Finance Centre, 8 Finance St, Central";22.285188;114.158813;3946
"Street Posting Box No. 310";0;"post office";"Shipping and mailing service";"B1, Lung Cheung Road, Temple Mall North, outside MTR Wong Tai Sin Station Exit, Lung Cheung Rd, Chuk Un";22.341688;114.192812;3947
"Salvation Army";4;"post office";"Social services organization";"11 Wing Sing Ln, Yau Ma Tei";22.311188;114.171563;3948
"Companies Registry (公司註冊處)";5;"post office";"Government office";"14 Queensway Government Offices,HighBlock, 66 Queensway, Admiralty";22.277688;114.163937;3949
"Kwai Chung Delivery Office";0;"post office";"Point of interest";"Tsuen Wan, Wang Lung St, 59-71號, Tsuen Wan Industrial Building, 1樓";22.365312;114.118187;3950
"South China Morning Post";4;"post office";"Newspaper Publisher";"19/F, Tower 1, Times Square, 1 Matheson St, Causeway Bay";22.278187;114.182188;3951
"Kwai Tsing District Environment Hygiene Office";1;"post office";"Government office";"Tsing Yi Municipal Services Building, G/F, 38, Tsing Luk St, Tsing Yi";22.353688;114.106687;3952
"Tung Tai Supermarket";9;"supermarket";"Supermarket";"428-432 Queen's Rd W, Sai Wan";22.286437;114.138687;3953
"Wellcome";24;"supermarket";"Supermarket";"Ground Floor, Chong Yip Centre, 404 West,, 402 Des Voeux Rd Central, Sai Wan";22.286063;114.136938;3954
"YATA Supermarket";375;"supermarket";"Supermarket";"Shek Tong Tsui, 干諾道西188號香港商業中心地下";22.287062;114.135938;3955
"PARKnSHOP";73;"supermarket";"Supermarket";"Cheung Fat Bldg, 7-9 Hill Rd, HK, Pok Fu Lam";22.286312;114.135562;3956
"Kai Bo Supermarket";9;"supermarket";"Supermarket";"Yip Cheong Building, 4-16 Hill Rd, Sai Ying Pun";22.286813;114.135188;3957
"Market Place by Jasons";41;"supermarket";"Supermarket";"Shop 8, 2/F, Island Crest, 8 First Street, Sai Ying Pun, HK, Sai Wan";22.286312;114.142688;3959
"Park n Shop";2;"supermarket";"Supermarket";"Chong Yuet Ming Cultural Centre, Lung Fu Shan";22.282687;114.139063;3961
"U購select";43;"supermarket";"Supermarket";"Sai Wan, Third St, 100號號";22.285687;114.140313;3962
"Wellcome - Superstore";59;"supermarket";"Supermarket";"8 Belcher's St, Kennedy Town";22.285188;114.132813;3963
"International";0;"supermarket";"Supermarket";"Wing Cheung Court, 37-47 Bonham Rd, HK, Sai Ying Pun";22.284812;114.141813;3964
"Kai Bo Food Supermarket";17;"supermarket";"Supermarket";"292-298 Queen's Rd W, Sai Wan";22.286813;114.142187;3965
"fusion by PARKnSHOP";101;"supermarket";"Supermarket";"Fook Sing Court, 1/F,, 378 Queen's Road Central, Sheung Wan";22.285938;114.148688;3967
"Dch Food Mart Deluxe - Second Street";1;"supermarket";"Supermarket";"68 Second St, Sai Wan";22.286063;114.141438;3969
"Park'nShop";46;"supermarket";"Supermarket";"45 Smithfield, Kennedy Town";22.281812;114.128188;3970
"FUSION";21;"supermarket";"Supermarket";"88號 Caine Rd, Sheung Wan";22.282938;114.150062;3973
"Gateway Supermarket";68;"supermarket";"Supermarket";"Unicorn Trade Centre, 2nd Floor, 127-131 Des Voeux Rd Central, Central";22.285188;114.155438;3980
"Kai Bo - Smithfield Court 佳宝食品超級市場";3;"supermarket";"Supermarket";"Smithfield Court Block 1, 43 Smithfield, Kennedy Town";22.282063;114.127688;3982
"city'super IFC Store";324;"supermarket";"Supermarket";"International Finance Centre Mall & Airport Express Hong Kong Station, Shop 1041-1049, 1/F, ifc Mall,, 8 Finance St, Central";22.286063;114.157563;3986
"Market Place by Jason's";9;"supermarket";"Supermarket";"276 Queen's Road Central, Tai Ping Shan";22.284438;114.150938;3987
"惠康 Wellcome - Scenic Villa";8;"supermarket";"Supermarket";"18-20 Scenic Villa Drive Scenic Villa, Sandy Bay";22.268562;114.124938;3989
"Market Place By Jasons - Nexxus Building - Central";21;"supermarket";"Supermarket";"77 Des Voeux Rd Central, Central";22.284062;114.156313;3991
"Welcome Supermarket";1;"supermarket";"Grocery store";"G/F Smithfield Terrance 71-77, Smithfield, Kennedy Town";22.280813;114.128563;3992
"Gourmet";0;"supermarket";"Supermarket";"No. 213-221, Lee Tung Avenue, Queen's Rd E, Wan Chai";22.275688;114.172187;3995
"TaSTe - Hopewell Centre Store";145;"supermarket";"Supermarket";"Portion of G/F and whole of basement Hopewell Centre, 183 Queen's Rd E, Wan Chai";22.274688;114.171813;3997
"惠康 Wellcome";7;"supermarket";"Supermarket";"G/F & Basement, No. 312 Wanchai, 310 Hennessy Rd, Wan Chai";22.277188;114.175937;3998
"ThreeSixty";125;"supermarket";"Supermarket";"1 Austin Rd W, West Kowloon";22.305438;114.162313;4000
"PARKnSHOP - Jordan";126;"supermarket";"Supermarket";"JD Mall 233-239 Nathan Road, Jordan";22.304937;114.171438;4007
"CR Vanguard";2;"supermarket";"Supermarket";"117-119 Jaffe Rd, Wan Chai";22.278812;114.172688;4008
"International by PARKnSHOP";98;"supermarket";"Supermarket";"Baguio Villa, 550 Victoria Rd, Pok Fu Lam";22.261563;114.132438;4012
"Jasons Food & Living";53;"supermarket";"Supermarket";"Hysan Place, B/2 Floor,, 500 Hennessy Rd, Causeway Bay";22.279687;114.183938;4013
"Yata";228;"supermarket";"Supermarket";"Mong Kok, Prince Edward Rd W, 193號新世紀廣場 MTR層中庭";22.323438;114.171813;4014
"Wellcome - Lucky Centre";21;"supermarket";"Supermarket";"165-171 Wan Chai Rd, Wan Chai";22.276938;114.177062;4015
"Wellcome supermarket";0;"supermarket";"Supermarket";"20 Scenic Villa Dr, Sandy Bay";22.268688;114.124812;4022
"Changji Supermarket";2;"supermarket";"Supermarket";"Jordan";22.303938;114.172563;4024
"City’Super";276;"supermarket";"Hypermarket";"1 Matheson St, Causeway Bay";22.278313;114.182437;4025
"Aeon";202;"supermarket";"Supermarket";"100 Nathan Rd, Tsim Sha Tsui";22.299812;114.172438;4031
"PARKnSHOP SUPERSTORE";406;"supermarket";"Hypermarket";"19-23 Nam Ning St, Aberdeen";22.249062;114.153938;4032
"百佳超級市場 PARKnSHOP";6;"supermarket";"Supermarket";"Ap Lei Chau";22.244563;114.151188;4036
"惠康超級市場";2;"supermarket";"Supermarket";"號, 272 Lai King Hill Rd, Lai Chi Kok";22.342187;114.135938;4038
"Wellcome - Hunghom Centre";29;"supermarket";"Supermarket";"37-39 Ma Tau Wai Rd, Hok Yuen";22.310563;114.187937;4042
"TaSTe by PARKnSHOP";48;"supermarket";"Supermarket";"Whampoa Garden, 2 Homeworld 12, Hung Hom";22.306188;114.190937;4043
"惠康 Wellcome - Lai Tak";4;"supermarket";"Supermarket";"4-14 Lai Tak Tsuen Rd, Tai Hang";22.277437;114.194688;4049
"Kai Bo";4;"supermarket";"Supermarket";"North Point, King's Rd, 125-133號, Yuet Ming Building, 125 地下A舖";22.287688;114.192687;4050
"Wellcome Superstore";4;"supermarket";"Supermarket";"220-230 Tai Po Rd, Un Chau";22.332437;114.164437;4052
"Parbat Store (Indian Supermarket)";1;"supermarket";"Grocery store";"191 Shanghai St, Yau Ma Tei";22.307688;114.169688;4056
"759 Store Supermarket";52;"supermarket";"Supermarket";"Mong Kok, Tong Mi Rd, 54-58號永利工業大廈地下1-6號舖";22.320813;114.165938;4057
"Kai Bo - Aberdeen";3;"supermarket";"Supermarket";"g/f no, H.K, 210-210A Aberdeen Main Rd, Aberdeen";22.249813;114.154688;4059
"Sun Lung Supermarket";2;"supermarket";"Supermarket";"Tin Wan, 田灣街10號地下";22.249438;114.149063;4061
"Yata Supermarket (Kwai Fong)";45;"supermarket";"Supermarket";"Kwai Chung, 葵芳興芳路223號新都會廣場L4";22.357938;114.126687;4063
"Hui Kang Supermarket";1;"supermarket";"Supermarket";"33 Lai Chi Kok Rd, Mong Kok";22.322563;114.167938;4068
"Tehui Supermarket";5;"supermarket";"Supermarket";"Chuk Un";22.341063;114.192687;4069
"YATA Supermarket - Kwun Tong";377;"supermarket";"Supermarket";"號, 418 Kwun Tong Rd, Kwun Tong";22.312063;114.224938;4070
"Parknshop Supermarket";2;"supermarket";"Supermarket";"60號 Chung Hau St, Ho Man Tin";22.311813;114.178812;4071
"Taste - Celestial Heights Store";49;"supermarket";"Supermarket";"Shop no 12, 1/F Celestrial Place, Celestial Heights, 80 Sheung Shing St, 80 Sheung Shing Street";22.319187;114.186187;4074
"TaSTe - Amoy Plaza Store";50;"supermarket";"Hypermarket";"Shop no F188-204, 1/F Phase III, Amoy Plaza, 77 Ngau Tau Kok Rd, 77 Ngau Tau Kok Road";22.324312;114.216812;4078
"GreenPrice 綠惜超級市場";4;"supermarket";"Gourmet grocery store";"n 5/f blk, Shop, Camel Paint Building, 60 Hoi Yuen Road, Kwun Tong, Hong Kong, 3 Hoi Yuen Rd, Kwun Tong";22.310062;114.225188;4079
"fusion by PARKnSHOP Provident Centre";38;"supermarket";"Supermarket";"21, 53 Wharf Rd, North Point";22.292438;114.197063;4080
"Organic Plus";1;"supermarket";"Supermarket";"22 Yik Yam St, Happy Valley";22.269438;114.184688;4085
"Parknshop - Lai Yiu Estate";10;"supermarket";"Supermarket";"Kwai Chung";22.354188;114.131063;4087
"Tai Tak Hardware Supermarket";1;"supermarket";"Hardware store";"Yau Ma Tei, 旺角上海街278號地下";22.310563;114.169937;4093
"Art Supermarket";5;"supermarket";"Art Gallery";"5 Staunton St, Central";22.281688;114.153313;4096
"Yuan Xing Supermarket";9;"supermarket";"Supermarket";"Tsuen Wan, 曹公坊31號地下";22.373188;114.111188;4097
"惠康wellcome";24;"supermarket";"Store";"Kai Tin Shopping Centre, 50 Kai Tin Rd, Lam Tin";22.308687;114.234687;4098
"惠康超級市場 Wellcome Supermarket";7;"supermarket";"Supermarket";"Sai Wan Ho, 太 安 樓 地下";22.282813;114.222438;4099
"GreenPrice 實體店";0;"supermarket";"Supermarket";"North Point, Hoi Yuen Rd, 60號號 Camel Paint Building Block 3";22.310187;114.225062;4101
"Organic Plus (SYP)";3;"supermarket";"Store";"233 Queen's Rd W, Sai Ying Pun";22.286938;114.143937;4102
